-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.049,-0.006,3.247,2,single stand left
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.300,-0.05,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.300,-0.18,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.350,2.618,3.652,4.200,2.379,3.469,2.801,3.300,-0.18,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.300,-0.18,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.300,-0.05,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.049,-0.006,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.049,-0.006,3.247,2,single stand right
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.350,2.618,3.652,3.916,2.379,3.469,2.801,3.049,-0.006,3.247,2,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.142,3.350,2.618,3.652,3.916,2.379,3.469,2.801,3.180,-0.06,3.247,1,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,0.05,3.350,2.618,3.652,3.916,2.379,3.469,2.801,3.250,-0.23,3.247,1,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,0.05,3.350,2.618,3.652,3.916,2.000,3.469,2.801,3.250,-0.006,3.247,1,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,0.05,3.350,2.618,3.652,3.916,2.379,3.469,2.801,3.250,-0.006,3.247,1,
-0.011,0.095,1.290,-0.246,0.105,-0.009,0.024,-0.062,3.193,2.618,3.652,3.916,2.379,3.469,2.801,3.049,-0.006,3.247,1,
